isoform	chrom	start	end	gene_id	is_MT	has_IR	perc_A_downstream_TTS
Isoform3667_4	scaffold_12	886763	887996	MicpuC2.est_orfs.12_7795_4278680:1	0	False	30.0
Isoform3668_50	scaffold_12	911909	914408	827	0	False	15.0
Isoform3669_7	scaffold_12	92142	94655	MicpuC2.est_orfs.12_7471_4272609:1	0	True	35.0
Isoform3670_19	scaffold_12	92152	94655	MicpuC2.est_orfs.12_7471_4272609:1	0	False	35.0
Isoform3674_18	scaffold_12	34330	35878	673	0	False	10.0
Isoform3685_21	scaffold_12	504741	506138	758	0	True	15.0
Isoform3689_56	scaffold_12	811439	813978	810	0	False	20.0
Isoform3690_3	scaffold_12	345764	346823	728	0	False	50.0
Isoform3692_7	scaffold_12	241196	244981	709	0	False	20.0
Isoform3693_17	scaffold_12	230011	230856	MicpuC2.estExt_fgenesh1_pg.C_120070	0	False	10.0
Isoform3694_20	scaffold_12	230081	230853	MicpuC2.estExt_fgenesh1_pg.C_120070	0	False	10.0
Isoform3696_24	scaffold_12	69095	71373	678	0	False	15.0
Isoform3697_3	scaffold_12	69097	71368	678	0	False	5.0
Isoform3698_3	scaffold_12	69555	71371	678	0	False	10.0
Isoform3701_14	scaffold_12	814695	816684	MicpuC2.est_orfs.12_7778_4269977:1	0	False	20.0
Isoform3702_3	scaffold_12	814695	816757	MicpuC2.est_orfs.12_7778_4269977:1	0	False	15.0
Isoform3705_182	scaffold_12	256225	258890	estExt_Genemark1.C_120114	0	False	10.0
Isoform3707_7	scaffold_12	241878	244981	709	0	False	20.0
Isoform3711_5	scaffold_12	151818	153350	692	0	False	30.0
Isoform3712_8	scaffold_12	151985	153342	692	0	False	25.0
Isoform3713_10	scaffold_12	152021	153339	692	0	False	15.0
Isoform3715_9	scaffold_12	331652	334415	MicpuC2.estExt_Genewise1Plus.C_120187	0	False	20.0
Isoform3719_5	scaffold_12	256225	258887	estExt_Genemark1.C_120114	0	True	15.0
Isoform3720_140	scaffold_12	256225	258889	estExt_Genemark1.C_120114	0	True	10.0
Isoform3729_26	scaffold_12	461123	464183	estExt_fgenesh3_kg.C_120024	0	False	30.0
Isoform3731_3	scaffold_12	282326	284108	717	0	False	5.0
Isoform3732_22	scaffold_12	282326	284117	717	0	False	5.0
Isoform3735_5	scaffold_12	364534	366493	estExt_Genewise1Plus.C_12_t10273	0	False	15.0
Isoform3741_15	scaffold_12	411851	413359	743	0	False	0.0
Isoform3742_21	scaffold_12	615658	618220	774	0	False	5.0
Isoform3745_12	scaffold_12	243340	244981	709	0	False	20.0
Isoform3748_3	scaffold_12	869251	871501	820	0	True	25.0
Isoform3750_14	scaffold_12	556694	558060	765	0	True	55.00000000000001
Isoform3755_27	scaffold_12	286298	287820	estExt_Genewise1Plus.C_12_t10220	0	False	20.0
Isoform3763_19	scaffold_12	396846	398840	739	0	False	25.0
Isoform3764_26	scaffold_12	292818	295239	MicpuC2.estExt_fgenesh1_pg.C_120088	0	False	0.0
Isoform3767_6	scaffold_12	407195	408585	742	0	False	10.0
Isoform3769_18	scaffold_12	510900	512255	759	0	True	25.0
Isoform3770_9	scaffold_12	839490	841398	817	0	False	70.0
Isoform3772_69	scaffold_12	296899	299131	MicpuC2.EuGene.0000120149	0	False	10.0
Isoform3773_28	scaffold_12	296899	299283	MicpuC2.EuGene.0000120149	0	False	5.0
Isoform3774_62	scaffold_12	296899	299192	MicpuC2.EuGene.0000120149	0	False	20.0
Isoform3775_6	scaffold_12	296899	299402	MicpuC2.EuGene.0000120149	0	False	25.0
Isoform3778_14	scaffold_12	743516	746292	800	0	False	20.0
Isoform3779_5	scaffold_12	861338	862183	818	0	False	5.0
Isoform3782_3	scaffold_12	49765	50634	675	0	False	20.0
Isoform3785_4	scaffold_12	316956	318714	MicpuC2.estExt_fgenesh1_pg.C_120096	0	False	10.0
Isoform3787_9507	scaffold_12	26864	27703	MicpuC2.EuGene.0000120013	0	False	15.0
Isoform3798_6	scaffold_12	465177	466749	estExt_Genemark1.C_120214	0	False	15.0
Isoform3800_7	scaffold_12	465723	466749	estExt_Genemark1.C_120214	0	False	15.0
Isoform3803_321	scaffold_12	473154	473949	MicpuC2.EuGene.0000120246	0	False	35.0
Isoform3804_80	scaffold_12	487176	489878	MicpuC2.EuGene.0000120256	0	False	20.0
Isoform3805_6	scaffold_12	515330	516796	MicpuC2.est_orfs.12_7655_4270747:1	0	True	20.0
Isoform3811_63	scaffold_12	30400	33601	estExt_Genemark1.C_120015	0	False	30.0
Isoform3812_37	scaffold_12	562919	565670	fgenesh2_kg.12_#_52_#_4270386:1	0	False	20.0
Isoform3814_55	scaffold_12	585102	586389	MicpuC2.EuGene.0000120310	0	False	10.0
Isoform3816_15	scaffold_12	627011	628805	estExt_Genemark1.C_120289	0	False	30.0
Isoform3817_27	scaffold_12	638880	640290	estExt_fgenesh3_kg.C_120030	0	True	0.0
Isoform3818_1640	scaffold_12	638880	640290	estExt_fgenesh3_kg.C_120030	0	False	0.0
Isoform3828_111	scaffold_12	672204	673979	MicpuC2.estExt_Genewise1Plus.C_120352	0	False	45.0
Isoform3829_26	scaffold_12	672204	674046	MicpuC2.estExt_Genewise1Plus.C_120352	0	False	25.0
Isoform3831_200	scaffold_12	722934	725977	fgenesh3_kg.12_#_36_#_isotig00685	0	False	20.0
Isoform3832_75	scaffold_12	735920	736597	estExt_Genemark1.C_120343	0	False	50.0
Isoform3833_3871	scaffold_12	735944	736597	estExt_Genemark1.C_120343	0	False	50.0
Isoform3835_61	scaffold_12	747533	749098	MicpuC2.estExt_Genewise1Plus.C_120417	0	False	45.0
Isoform3838_3	scaffold_12	766254	767855	estExt_Genewise1.C_12_t20154	0	True	5.0
Isoform3839_305	scaffold_12	766254	767855	estExt_Genewise1.C_12_t20154	0	True	5.0
Isoform3849_5	scaffold_12	890651	892967	MicpuC2.estExt_Genewise1Plus.C_120480	0	False	20.0
Isoform3851_7	scaffold_12	891372	892969	MicpuC2.estExt_Genewise1Plus.C_120480	0	False	20.0
Isoform3852_9	scaffold_12	893963	895914	MicpuC2.EuGene.0000120487	0	False	15.0
Isoform3853_6	scaffold_12	893963	895981	MicpuC2.EuGene.0000120487	0	False	25.0
Isoform3855_287	scaffold_12	906679	907686	estExt_Genemark1.C_120426	0	False	10.0
Isoform3859_94	scaffold_12	919578	920396	fgenesh2_kg.12_#_84_#_4278394:1	0	False	15.0
Isoform3861_5	scaffold_12	919578	920546	fgenesh2_kg.12_#_84_#_4278394:1	0	False	40.0
Isoform3865_9465	scaffold_12	931641	933647	MicpuC2.estExt_fgenesh1_pg.C_120296	0	False	40.0
Isoform3868_3	scaffold_13	6639	6845	estExt_Genemark1.C_130003	0	False	40.0
Isoform3869_3	scaffold_13	6639	8207	estExt_Genemark1.C_130003	0	False	40.0
Isoform3870_3	scaffold_13	6639	8904	estExt_Genemark1.C_130003	0	False	40.0
Isoform3871_3	scaffold_13	6640	8133	estExt_Genemark1.C_130003	0	False	40.0
Isoform3878_896	scaffold_13	888834	889582	MicpuC2.estExt_Genewise1.C_130443	0	False	0.0
Isoform3885_13	scaffold_13	887170	889545	MicpuC2.estExt_Genewise1.C_130443	0	True	15.0
Isoform3886_3317	scaffold_13	887170	889549	MicpuC2.estExt_Genewise1.C_130443	0	False	15.0
Isoform3889_204	scaffold_13	887908	889580	MicpuC2.estExt_Genewise1.C_130443	0	False	5.0
Isoform3897_4	scaffold_13	889696	891338	979	0	False	25.0
Isoform14099_20	scaffold_13	19302	20047	832	0	False	5.0
Isoform14100_18	scaffold_13	24098	25147	MicpuC2.PR_1300000001	0	False	25.0
Isoform14102_55	scaffold_13	44760	45736	MicpuC2.estExt_Genewise1Plus.C_130019	0	False	5.0
Isoform14103_4	scaffold_13	47588	48272	MicpuC2.estExt_Genewise1Plus.C_130019	0	True	30.0
Isoform14104_741	scaffold_13	53551	54785	MicpuC2.EuGene.0000130025	0	False	35.0
Isoform14113_66	scaffold_13	59816	60757	4523	0	False	15.0
Isoform14116_5	scaffold_13	63525	65381	4524	0	True	15.0
Isoform14118_28	scaffold_13	69029	70137	840	0	True	35.0
Isoform14119_189	scaffold_13	72719	74995	MicpuC2.estExt_Genewise1Plus.C_130037	0	True	15.0
Isoform14135_116	scaffold_13	84048	86542	842	0	True	0.0
Isoform14137_19	scaffold_13	86487	87071	estExt_fgenesh2_kg.C_130009	0	False	15.0
Isoform14139_16	scaffold_13	96034	97030	843	0	True	15.0
Isoform14140_46	scaffold_13	96981	98144	4529	0	False	10.0
Isoform14146_46	scaffold_13	109747	110757	4531	0	False	45.0
Isoform14149_1535	scaffold_13	128025	129248	estExt_fgenesh3_kg.C_130006	0	False	25.0
Isoform14155_11	scaffold_13	136861	137467	848	0	False	10.0
Isoform14158_27	scaffold_13	142510	144022	estExt_Genewise1.C_13_t10082	0	False	30.0
Isoform14161_45	scaffold_13	143029	144024	estExt_Genewise1.C_13_t10082	0	False	25.0
Isoform14165_5	scaffold_13	152908	155508	850	0	False	10.0
Isoform14166_12	scaffold_13	153757	155511	850	0	False	20.0
Isoform14167_27	scaffold_13	153951	155510	850	0	False	15.0
Isoform14168_27	scaffold_13	154063	155515	850	0	False	20.0
Isoform14169_38	scaffold_13	154188	155515	850	0	False	20.0
Isoform14170_59	scaffold_13	154218	155515	850	0	False	20.0
Isoform14172_73	scaffold_13	154397	155515	850	0	False	20.0
Isoform14173_111	scaffold_13	154467	155515	850	0	False	20.0
Isoform14177_226	scaffold_13	154776	155515	850	0	False	20.0
Isoform14183_22	scaffold_13	160302	161990	852	0	False	25.0
Isoform14184_17	scaffold_13	160302	162080	852	0	False	35.0
Isoform14189_604	scaffold_13	197228	198430	4540	0	False	30.0
Isoform14195_189	scaffold_13	222917	223743	4543	0	False	0.0
Isoform14196_4	scaffold_13	225252	227246	4544	0	False	20.0
Isoform14197_3	scaffold_13	228753	230709	MicpuC2.est_orfs.13_5742_4273575:1	0	False	20.0
Isoform14201_75	scaffold_13	231966	233273	4546	0	False	10.0
Isoform14202_58	scaffold_13	233406	234061	estExt_fgenesh2_kg.C_130020	0	False	35.0
Isoform14217_50	scaffold_13	243704	245713	864	0	False	15.0
Isoform14219_5	scaffold_13	253317	253958	865	0	False	20.0
Isoform14221_55	scaffold_13	259461	259992	4550	0	False	30.0
Isoform14222_836	scaffold_13	263492	264645	fgenesh2_kg.13_#_22_#_4270097:1	0	False	40.0
Isoform14228_9136	scaffold_13	264896	265461	867	0	False	20.0
Isoform14235_67	scaffold_13	267596	268569	MicpuC2.estExt_Genewise1Plus.C_130110	0	False	20.0
Isoform14236_33	scaffold_13	267594	268655	MicpuC2.estExt_Genewise1Plus.C_130110	0	False	20.0
Isoform14239_16	scaffold_13	267599	268723	MicpuC2.estExt_Genewise1Plus.C_130110	0	False	20.0
Isoform14240_16	scaffold_13	267598	268950	MicpuC2.estExt_Genewise1Plus.C_130110	0	False	20.0
Isoform14243_17	scaffold_13	270171	272235	estExt_fgenesh3_kg.C_130014	0	True	15.0
Isoform14249_38	scaffold_13	272176	274463	MicpuC2.estExt_Genewise1.C_130117	0	True	40.0
Isoform14250_11	scaffold_13	276797	277334	MicpuC2.estExt_Genewise1Plus.C_130119	0	False	25.0
Isoform14251_9	scaffold_13	276797	277394	MicpuC2.estExt_Genewise1Plus.C_130119	0	False	25.0
Isoform14253_9	scaffold_13	292162	293160	4556	0	False	10.0
Isoform14254_8	scaffold_13	299452	300319	869	0	False	15.0
Isoform14256_14	scaffold_13	307857	308424	estExt_Genemark1.C_130123	0	False	0.0
Isoform14257_28	scaffold_13	307880	309021	estExt_Genemark1.C_130123	0	True	30.0
Isoform14265_5	scaffold_13	314350	315759	872	0	False	20.0
Isoform14266_12	scaffold_13	314617	315761	872	0	False	15.0
Isoform14267_12	scaffold_13	314751	315759	872	0	False	20.0
Isoform14273_4	scaffold_13	326272	326764	873	0	False	30.0
Isoform14274_26	scaffold_13	326824	328613	874	0	False	50.0
Isoform14277_6	scaffold_13	335677	337427	875	0	True	5.0
Isoform14279_7	scaffold_13	337078	337427	875	0	False	5.0
Isoform14280_14	scaffold_13	337377	338509	estExt_fgenesh3_kg.C_130016	0	True	5.0
Isoform14283_5	scaffold_13	345300	345910	MicpuC2.estExt_Genewise1.C_130139	0	False	20.0
Isoform14284_6	scaffold_13	345845	347348	4562	0	True	15.0
Isoform14285_374	scaffold_13	356236	357241	878	0	False	20.0
Isoform14295_14	scaffold_13	364105	366046	880	0	True	55.00000000000001
Isoform14296_22	scaffold_13	368250	368998	MicpuC2.EuGene.0000130177	0	False	15.0
Isoform14297_48	scaffold_13	368346	368999	MicpuC2.EuGene.0000130177	0	False	15.0
Isoform14301_154	scaffold_13	385126	386395	4569	0	True	0.0
Isoform14304_27	scaffold_13	390728	392023	4570	0	False	15.0
Isoform14305_27	scaffold_13	396475	398611	MicpuC2.est_orfs.13_5806_4277706:1	0	False	15.0
Isoform14306_6	scaffold_13	398589	399382	estExt_Genewise1.C_13_t10259	0	False	20.0
Isoform14307_23	scaffold_13	403925	405407	885	0	True	30.0
Isoform14308_26	scaffold_13	408973	410021	4574	0	False	30.0
Isoform14309_54	scaffold_13	414458	414918	4575	0	False	45.0
Isoform14311_79	scaffold_13	417544	418589	4576	0	False	10.0
Isoform14314_26	scaffold_13	420803	422010	887	0	False	45.0
Isoform14323_144	scaffold_13	429100	431576	estExt_Genemark1.C_130174	0	False	10.0
Isoform14327_47	scaffold_13	431600	432812	MicpuC2.EuGene.0000130212	0	False	10.0
Isoform14328_446	scaffold_13	432872	433758	891	0	False	25.0
Isoform14330_5	scaffold_13	437683	438640	892	0	False	25.0
Isoform14331_7	scaffold_13	437800	438635	892	0	False	25.0
Isoform14332_209	scaffold_13	438626	439348	4580	0	False	30.0
Isoform14341_53	scaffold_13	441055	441986	893	0	False	20.0
Isoform14356_43	scaffold_13	444962	446594	MicpuC2.EuGene.0000130219	0	True	30.0
Isoform14357_6	scaffold_13	449320	450126	MicpuC2.EuGene.0000130220	0	False	0.0
Isoform14358_10	scaffold_13	449764	450162	MicpuC2.EuGene.0000130220	0	False	5.0
Isoform14360_53	scaffold_13	450057	450884	MicpuC2.EuGene.0000130221	0	False	0.0
Isoform14361_3	scaffold_13	450112	451371	MicpuC2.EuGene.0000130220	0	False	45.0
Isoform14362_74	scaffold_13	450981	451373	MicpuC2.EuGene.0000130220	0	False	45.0
Isoform14363_17	scaffold_13	456478	457381	896	0	False	20.0
Isoform14364_24	scaffold_13	457331	458331	4583	0	False	45.0
Isoform14365_180	scaffold_13	459034	459971	897	0	False	15.0
Isoform14367_25	scaffold_13	459899	460657	fgenesh2_kg.13_#_33_#_4271805:1	0	False	20.0
Isoform14369_23	scaffold_13	460761	463630	MicpuC2.estExt_Genewise1Plus.C_130217	0	True	15.0
Isoform14373_29	scaffold_13	462778	463630	MicpuC2.estExt_Genewise1Plus.C_130217	0	False	15.0
Isoform14375_48	scaffold_13	463517	464369	4585	0	False	15.0
Isoform14376_212	scaffold_13	464462	464927	899	0	False	30.0
Isoform14378_96	scaffold_13	464900	465822	4586	0	False	25.0
Isoform14379_7	scaffold_13	476051	477603	901	0	True	15.0
Isoform14380_33	scaffold_13	477558	478081	estExt_Genemark1.C_130200	0	False	15.0
Isoform14384_620	scaffold_13	480747	482281	estExt_Genewise1.C_13_t10342	0	False	30.0
Isoform14387_22	scaffold_13	483818	484935	903	0	False	30.0
Isoform14388_340	scaffold_13	484853	487334	estExt_Genewise1Plus.C_13_t10338	0	False	25.0
Isoform14389_14	scaffold_13	484853	486591	903	0	False	25.0
Isoform14411_1420	scaffold_13	488800	490545	4590	0	False	5.0
Isoform14424_2386	scaffold_13	490768	492222	904	0	False	10.0
Isoform14427_8	scaffold_13	491011	492226	904	0	False	5.0
Isoform14451_8	scaffold_13	496345	497306	4591	0	False	25.0
Isoform14454_4	scaffold_13	503430	505383	estExt_fgenesh1_pg.C_130096	0	False	25.0
Isoform14455_27	scaffold_13	503454	506192	estExt_fgenesh1_pg.C_130096	0	False	25.0
Isoform14456_11	scaffold_13	511546	512595	MicpuC2.estExt_Genewise1Plus.C_130255	0	False	10.0
Isoform14457_1624	scaffold_13	512537	513960	4595	0	False	15.0
Isoform14462_10	scaffold_13	517531	518857	907	0	False	25.0
Isoform14464_214	scaffold_13	519854	520821	estExt_fgenesh2_kg.C_130040	0	False	20.0
Isoform14465_465	scaffold_13	520019	520821	estExt_fgenesh2_kg.C_130040	0	False	30.0
Isoform14466_20	scaffold_13	524453	527535	MicpuC2.estExt_Genewise1.C_130269	0	False	30.0
Isoform14468_12	scaffold_13	527566	529491	909	0	False	10.0
Isoform14469_185	scaffold_13	529410	530740	4598	0	False	20.0
Isoform14473_6	scaffold_13	541188	541888	910	0	False	5.0
Isoform14474_24	scaffold_13	541785	544355	MicpuC2.estExt_fgenesh1_pg.C_130156	0	False	15.0
Isoform14475_1130	scaffold_13	544463	545414	911	0	False	25.0
Isoform14500_32	scaffold_13	553398	554401	914	0	True	20.0
Isoform14501_12	scaffold_13	554465	557016	estExt_Genemark1.C_130233	0	False	20.0
Isoform14502_64	scaffold_13	557015	558231	4602	0	False	35.0
Isoform14504_37	scaffold_13	562887	563856	4603	0	True	20.0
Isoform14507_369	scaffold_13	569608	570370	918	0	False	0.0
Isoform14510_325	scaffold_13	581128	582546	920	0	False	15.0
Isoform14515_22	scaffold_13	593433	594239	922	0	False	15.0
Isoform14516_5	scaffold_13	594192	594881	4612	0	False	5.0
Isoform14517_36	scaffold_13	594377	594881	4612	0	False	5.0
Isoform14518_188	scaffold_13	595030	596071	923	0	False	40.0
Isoform14520_30	scaffold_13	596180	597250	estExt_fgenesh2_kg.C_130045	0	False	5.0
Isoform14522_402	scaffold_13	601976	602979	926	0	False	15.0
Isoform14523_9	scaffold_13	601976	603034	926	0	False	25.0
Isoform14524_10	scaffold_13	620582	621958	4616	0	False	0.0
Isoform14526_31	scaffold_13	621202	622052	MicpuC2.est_orfs.13_5883_4275175:1	0	True	20.0
Isoform14529_109	scaffold_13	624901	625558	MicpuC2.estExt_Genewise1.C_130324	0	True	0.0
Isoform14530_24	scaffold_13	625721	626390	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	15.0
Isoform14531_3	scaffold_13	637362	640333	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	20.0
Isoform14535_3	scaffold_13	637728	640329	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14537_3	scaffold_13	637992	640301	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14539_7	scaffold_13	638116	640329	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14541_14	scaffold_13	638377	640335	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	20.0
Isoform14547_18	scaffold_13	638708	640329	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14549_20	scaffold_13	638793	640329	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14552_60	scaffold_13	638935	640329	MicpuC2.SAR_fgenesh1_pm.C_scaffold_13000033	0	False	35.0
Isoform14568_37	scaffold_13	640288	641143	4618	0	True	30.0
Isoform14571_118	scaffold_13	643571	644217	4619	0	False	5.0
Isoform14573_3	scaffold_13	657035	657657	934	0	False	25.0
Isoform14577_5	scaffold_13	683896	684801	4621	0	False	30.0
Isoform14578_26	scaffold_13	686051	686615	4622	0	False	5.0
Isoform14580_44	scaffold_13	686101	686615	4622	0	False	30.0
Isoform14587_57	scaffold_13	703578	704272	944	0	False	35.0
Isoform14590_22	scaffold_13	707091	708481	945	0	False	20.0
Isoform14592_25	scaffold_13	708446	709968	MicpuC2.estExt_Genewise1Plus.C_130354	0	True	5.0
Isoform14594_56	scaffold_13	722509	723614	947	0	True	10.0
Isoform14596_342	scaffold_13	734390	736315	MicpuC2.AAE_EuGene.0000130372	0	False	20.0
Isoform14599_18	scaffold_13	736258	737200	4630	0	False	10.0
Isoform14612_16	scaffold_13	747746	749178	MicpuC2.EuGene.0000130380	0	False	5.0
Isoform14614_19	scaffold_13	747892	749177	MicpuC2.EuGene.0000130380	0	False	5.0
Isoform14625_24	scaffold_13	756314	757377	951	0	False	30.0
Isoform14626_284	scaffold_13	763268	764520	estExt_Genemark1.C_130319	0	True	10.0
Isoform14641_183	scaffold_13	764203	764520	estExt_Genemark1.C_130319	0	False	10.0
Isoform14645_138	scaffold_13	769661	771571	4637	0	False	20.0
Isoform14653_15	scaffold_13	774680	775327	4638	0	False	5.0
Isoform14655_34	scaffold_13	782462	783663	4640	0	False	0.0
Isoform14657_27	scaffold_13	783879	785032	estExt_fgenesh2_kg.C_130056	0	True	55.00000000000001
Isoform14658_273	scaffold_13	785830	786615	955	0	False	0.0
Isoform14662_10	scaffold_13	795047	795528	4643	0	False	10.0
Isoform14663_7	scaffold_13	797046	799056	959	0	False	0.0
Isoform14678_79	scaffold_13	816507	817405	MicpuC2.AZW_EuGene.0000130424	0	True	5.0
Isoform14679_15	scaffold_13	817630	819236	962	0	True	30.0
Isoform14682_297	scaffold_13	821235	822468	963	0	False	15.0
Isoform14685_52	scaffold_13	822436	823286	fgenesh2_kg.13_#_61_#_4278559:1	0	True	30.0
Isoform14686_21	scaffold_13	824887	825258	4650	0	False	60.0
Isoform14687_21	scaffold_13	825637	827731	MicpuC2.estExt_Genewise1.C_130405	0	True	5.0
Isoform14720_11	scaffold_13	840934	841667	4654	0	True	20.0
Isoform14721_10	scaffold_13	848235	848862	969	0	False	25.0
Isoform14724_8	scaffold_13	851999	853694	MicpuC2.EuGene.0000130444	0	True	15.0
Isoform14725_8	scaffold_13	851999	853751	MicpuC2.EuGene.0000130444	0	True	15.0
Isoform14739_50	scaffold_13	862002	863617	972	0	False	30.0
Isoform14744_61	scaffold_13	864748	867262	MicpuC2.estExt_fgenesh1_pg.C_130262	0	False	35.0
Isoform14788_30	scaffold_13	879554	880628	976	0	False	30.0
Isoform14789_11	scaffold_13	879912	880650	976	0	False	25.0
Isoform14791_48	scaffold_13	880605	882167	4661	0	True	10.0
Isoform14803_4	scaffold_13	180198	181412	MicpuC2.EuGene.0000130086	0	False	20.0
Isoform14804_4	scaffold_13	180197	180955	MicpuC2.EuGene.0000130086	0	False	20.0
Isoform14809_4	scaffold_13	180196	182636	MicpuC2.EuGene.0000130086	0	False	20.0
Isoform14812_6	scaffold_13	245670	248554	estExt_Genemark1.C_130098	0	False	5.0
Isoform14814_55	scaffold_13	253901	255198	estExt_Genewise1Plus.C_13_t10138	0	False	20.0
Isoform14818_8	scaffold_13	267604	269642	MicpuC2.estExt_Genewise1Plus.C_130110	0	False	15.0
Isoform14826_18	scaffold_13	328497	330681	estExt_Genewise1Plus.C_13_t10187	0	False	10.0
Isoform14836_3	scaffold_13	332193	334403	estExt_Genewise1Plus.C_13_t10190	0	True	15.0
Isoform14837_52	scaffold_13	332184	334403	estExt_Genewise1Plus.C_13_t10190	0	False	5.0
Isoform14839_5	scaffold_13	337385	338509	estExt_fgenesh3_kg.C_130016	0	True	0.0
Isoform14841_9	scaffold_13	337331	338509	estExt_fgenesh3_kg.C_130016	0	False	30.0
Isoform14842_1256	scaffold_13	337380	338509	estExt_fgenesh3_kg.C_130016	0	False	5.0
Isoform14845_213	scaffold_13	337375	338509	estExt_fgenesh3_kg.C_130016	0	True	5.0
Isoform14850_3	scaffold_13	348790	350767	MicpuC2.EuGene.0000130167	0	False	20.0
Isoform14851_9	scaffold_13	348790	349917	MicpuC2.EuGene.0000130167	0	False	20.0
Isoform14852_3	scaffold_13	348794	350369	MicpuC2.EuGene.0000130167	0	False	25.0
Isoform14853_176	scaffold_13	357215	359362	MicpuC2.estExt_Genewise1Plus.C_130148	0	False	20.0
Isoform14858_12	scaffold_13	392112	393961	MicpuC2.est_orfs.13_5804_4269462:4	0	False	65.0
Isoform14860_20	scaffold_13	426185	428814	MicpuC2.EuGene.0000130210	0	True	55.00000000000001
Isoform14861_5	scaffold_13	427402	428074	889	0	False	15.0
Isoform14864_1088	scaffold_13	426185	428814	MicpuC2.EuGene.0000130210	0	False	55.00000000000001
Isoform14878_13	scaffold_13	426185	428814	MicpuC2.EuGene.0000130210	0	True	55.00000000000001
Isoform14881_5	scaffold_13	441966	444681	MicpuC2.estExt_fgenesh1_pg.C_130123	0	False	5.0
Isoform14882_60	scaffold_13	441963	444681	MicpuC2.estExt_fgenesh1_pg.C_130123	0	False	15.0
Isoform14884_25	scaffold_13	477558	479422	estExt_Genemark1.C_130200	0	False	15.0
Isoform14888_126	scaffold_13	539328	540640	fgenesh2_kg.13_#_41_#_4271207:1	0	True	5.0
Isoform14895_34	scaffold_13	539328	540640	fgenesh2_kg.13_#_41_#_4271207:1	0	True	5.0
Isoform14900_441	scaffold_13	545359	548301	MicpuC2.estExt_fgenesh1_pg.C_130158	0	False	35.0
Isoform14905_4	scaffold_13	623097	625558	MicpuC2.estExt_Genewise1.C_130324	0	False	25.0
Isoform14906_25	scaffold_13	624845	625558	MicpuC2.estExt_Genewise1.C_130324	0	False	10.0
Isoform14907_646	scaffold_13	624904	625558	MicpuC2.estExt_Genewise1.C_130324	0	False	0.0
Isoform14915_13050	scaffold_13	708446	709968	MicpuC2.estExt_Genewise1Plus.C_130354	0	False	5.0
Isoform14919_101	scaffold_13	708446	709968	MicpuC2.estExt_Genewise1Plus.C_130354	0	True	5.0
Isoform14921_3	scaffold_13	723548	725077	MicpuC2.EuGene.0000130364	0	False	0.0
Isoform14922_4	scaffold_13	723563	724694	MicpuC2.EuGene.0000130364	0	False	15.0
Isoform14923_4	scaffold_13	723598	725286	MicpuC2.EuGene.0000130364	0	False	40.0
Isoform14924_3	scaffold_13	723598	725376	MicpuC2.EuGene.0000130364	0	False	40.0
Isoform14925_5	scaffold_13	723598	724696	MicpuC2.EuGene.0000130364	0	False	40.0
Isoform14926_5	scaffold_13	723600	725044	MicpuC2.EuGene.0000130364	0	False	30.0
Isoform14928_4	scaffold_13	723870	725287	MicpuC2.EuGene.0000130364	0	False	25.0
Isoform14929_3	scaffold_13	723598	725994	MicpuC2.EuGene.0000130364	0	False	40.0
Isoform14936_26	scaffold_13	742761	744218	MicpuC2.EuGene.0000130379	0	False	25.0
Isoform14940_13	scaffold_13	742761	744723	MicpuC2.EuGene.0000130379	0	False	25.0
Isoform14941_13	scaffold_13	742761	744991	MicpuC2.EuGene.0000130379	0	False	25.0
Isoform14945_20	scaffold_13	756177	757766	MicpuC2.EuGene.0000130385	0	False	5.0
Isoform14946_4	scaffold_13	756183	757766	MicpuC2.EuGene.0000130385	0	True	10.0
Isoform14964_28	scaffold_13	779646	782378	MicpuC2.PR_1300000029	0	False	10.0
Isoform14969_105	scaffold_13	788659	790758	MicpuC2.EuGene.0000130405	0	False	10.0
Isoform14971_4	scaffold_13	788659	790758	MicpuC2.EuGene.0000130405	0	True	10.0
Isoform14972_1550	scaffold_13	816503	817405	MicpuC2.AZW_EuGene.0000130424	0	False	10.0
Isoform14974_7	scaffold_13	816504	818239	MicpuC2.AZW_EuGene.0000130424	0	False	10.0
Isoform14980_712	scaffold_13	822414	823286	fgenesh2_kg.13_#_61_#_4278559:1	0	False	10.0
Isoform14991_224	scaffold_13	837326	838765	fgenesh2_kg.13_#_64_#_4277156:408	0	False	35.0
Isoform14992_17	scaffold_13	837326	838765	fgenesh2_kg.13_#_64_#_4277156:408	0	True	35.0
Isoform14993_4	scaffold_13	837329	838765	fgenesh2_kg.13_#_64_#_4277156:408	0	True	40.0
Isoform14994_21	scaffold_13	830728	832349	4651	0	False	70.0
Isoform15006_3	scaffold_13	562802	563856	4603	0	False	10.0
Isoform15007_1732	scaffold_13	562887	563856	4603	0	False	20.0
